X,CH1,CH2
Second,Voltage,Voltage
3.22E-07,4.00E-03,-8.00E-02
3.24E-07,4.00E-03,-1.60E-01
3.26E-07,0.00E00,-8.00E-02
3.28E-07,0.00E00,-1.60E-01
3.30E-07,-4.00E-03,-8.00E-02
3.32E-07,0.00E00,-1.60E-01
3.34E-07,-4.00E-03,-2.40E-01
3.36E-07,-8.00E-03,-1.60E-01
3.38E-07,-4.00E-03,-1.60E-01
3.40E-07,-4.00E-03,-1.60E-01
3.42E-07,-4.00E-03,-1.60E-01
3.44E-07,-4.00E-03,-2.40E-01
3.46E-07,-4.00E-03,-1.60E-01
3.48E-07,0.00E00,-1.60E-01
3.50E-07,0.00E00,-8.00E-02
3.52E-07,4.00E-03,-1.60E-01
3.54E-07,4.00E-03,-1.60E-01
3.56E-07,4.00E-03,-1.60E-01
3.58E-07,4.00E-03,-8.00E-02
3.60E-07,0.00E00,-8.00E-02
3.62E-07,0.00E00,-1.60E-01
3.64E-07,0.00E00,-1.60E-01
3.66E-07,-4.00E-03,-8.00E-02
3.68E-07,0.00E00,-1.60E-01
3.70E-07,-4.00E-03,-8.00E-02
3.72E-07,-4.00E-03,-1.60E-01
3.74E-07,-4.00E-03,-1.60E-01
3.76E-07,-4.00E-03,-1.60E-01
3.78E-07,0.00E00,-1.60E-01
3.80E-07,0.00E00,-8.00E-02
3.82E-07,0.00E00,-1.60E-01
3.84E-07,4.00E-03,-1.60E-01
3.86E-07,4.00E-03,-8.00E-02
3.88E-07,4.00E-03,-8.00E-02
3.90E-07,0.00E00,-8.00E-02
3.92E-07,0.00E00,-8.00E-02
3.94E-07,0.00E00,-1.60E-01
3.96E-07,0.00E00,-8.00E-02
3.98E-07,0.00E00,-8.00E-02
4.00E-07,-4.00E-03,-8.00E-02
4.02E-07,-4.00E-03,-1.60E-01
4.04E-07,0.00E00,-1.60E-01
4.06E-07,-4.00E-03,-1.60E-01
4.08E-07,0.00E00,-1.60E-01
4.10E-07,-4.00E-03,-8.00E-02
4.12E-07,0.00E00,-1.60E-01
4.14E-07,0.00E00,-1.60E-01
4.16E-07,0.00E00,-1.60E-01
4.18E-07,0.00E00,-1.60E-01
4.20E-07,-4.00E-03,-8.00E-02
4.22E-07,0.00E00,-1.60E-01
4.24E-07,0.00E00,-1.60E-01
4.26E-07,0.00E00,-1.60E-01
4.28E-07,0.00E00,-1.60E-01
4.30E-07,-4.00E-03,-1.60E-01
4.32E-07,-4.00E-03,-1.60E-01
4.34E-07,-4.00E-03,-1.60E-01
4.36E-07,-4.00E-03,-1.60E-01
4.38E-07,0.00E00,-1.60E-01
4.40E-07,-4.00E-03,-8.00E-02
4.42E-07,-8.00E-03,-1.60E-01
4.44E-07,0.00E00,-1.60E-01
4.46E-07,0.00E00,-1.60E-01
4.48E-07,4.00E-03,-8.00E-02
4.50E-07,0.00E00,-8.00E-02
4.52E-07,0.00E00,-2.40E-01
4.54E-07,0.00E00,-1.60E-01
4.56E-07,4.00E-03,-8.00E-02
4.58E-07,4.00E-03,-8.00E-02
4.60E-07,-4.00E-03,-8.00E-02
4.62E-07,0.00E00,-1.60E-01
4.64E-07,0.00E00,-1.60E-01
4.66E-07,-4.00E-03,-1.60E-01
4.68E-07,0.00E00,-1.60E-01
4.70E-07,-4.00E-03,0.00E00
4.72E-07,-4.00E-03,1.60E-01
4.74E-07,-4.00E-03,4.80E-01
4.76E-07,-4.00E-03,8.00E-01
4.78E-07,4.00E-03,1.20E+00
4.80E-07,-4.00E-03,1.60E+00
4.82E-07,-8.00E-03,1.92E+00
4.84E-07,-1.20E-02,2.24E+00
4.86E-07,-1.60E-02,2.56E+00
4.88E-07,-8.00E-03,2.80E+00
4.90E-07,-4.00E-03,3.04E+00
4.92E-07,0.00E00,3.28E+00
4.94E-07,4.00E-03,3.44E+00
4.96E-07,4.00E-03,3.60E+00
4.98E-07,8.00E-03,3.76E+00
5.00E-07,4.00E-03,3.84E+00
5.02E-07,4.00E-03,3.92E+00
5.04E-07,0.00E00,4.08E+00
5.06E-07,4.00E-03,4.16E+00
5.08E-07,8.00E-03,4.24E+00
5.10E-07,4.00E-03,4.24E+00
5.12E-07,-8.00E-03,4.24E+00
5.14E-07,-8.00E-03,4.40E+00
5.16E-07,-4.00E-03,4.40E+00
5.18E-07,1.20E-02,4.56E+00
5.20E-07,2.00E-02,4.56E+00
5.22E-07,4.00E-02,4.56E+00
5.24E-07,6.00E-02,4.64E+00
5.26E-07,8.40E-02,4.64E+00
5.28E-07,1.04E-01,4.72E+00
5.30E-07,1.24E-01,4.72E+00
5.32E-07,1.36E-01,4.72E+00
5.34E-07,1.40E-01,4.80E+00
5.36E-07,1.36E-01,4.80E+00
5.38E-07,1.24E-01,4.88E+00
5.40E-07,9.60E-02,4.88E+00
5.42E-07,5.60E-02,4.80E+00
5.44E-07,8.00E-03,4.96E+00
5.46E-07,-3.60E-02,4.88E+00
5.48E-07,-7.60E-02,4.96E+00
5.50E-07,-1.20E-01,4.96E+00
5.52E-07,-1.64E-01,4.88E+00
5.54E-07,-1.88E-01,4.96E+00
5.56E-07,-2.04E-01,4.88E+00
5.58E-07,-2.00E-01,4.96E+00
5.60E-07,-1.80E-01,4.96E+00
5.62E-07,-1.40E-01,4.88E+00
5.64E-07,-8.40E-02,4.96E+00
5.66E-07,-8.00E-03,4.96E+00
5.68E-07,5.60E-02,5.04E+00
5.70E-07,1.08E-01,4.96E+00
5.72E-07,1.56E-01,4.88E+00
5.74E-07,1.76E-01,4.96E+00
5.76E-07,1.88E-01,4.96E+00
5.78E-07,1.80E-01,5.04E+00
5.80E-07,1.68E-01,4.96E+00
5.82E-07,1.40E-01,4.88E+00
5.84E-07,1.04E-01,4.96E+00
5.86E-07,6.00E-02,4.96E+00
5.88E-07,2.80E-02,5.04E+00
5.90E-07,-4.00E-03,4.96E+00
5.92E-07,-3.60E-02,4.88E+00
5.94E-07,-6.00E-02,4.96E+00
5.96E-07,-8.80E-02,4.96E+00
5.98E-07,-1.00E-01,5.04E+00
6.00E-07,-1.12E-01,4.96E+00
6.02E-07,-1.16E-01,4.88E+00
6.04E-07,-1.08E-01,4.96E+00
6.06E-07,-1.04E-01,4.96E+00
6.08E-07,-8.40E-02,5.04E+00
6.10E-07,-6.40E-02,4.96E+00
6.12E-07,-4.80E-02,4.96E+00
6.14E-07,-3.60E-02,5.04E+00
6.16E-07,-2.80E-02,4.96E+00
6.18E-07,-2.00E-02,5.04E+00
6.20E-07,-1.20E-02,4.96E+00
6.22E-07,-8.00E-03,4.88E+00
6.24E-07,0.00E00,5.04E+00
6.26E-07,0.00E00,4.96E+00
6.28E-07,4.00E-03,5.04E+00
6.30E-07,4.00E-03,4.96E+00
6.32E-07,4.00E-03,4.88E+00
6.34E-07,8.00E-03,4.96E+00
6.36E-07,4.00E-03,4.96E+00
6.38E-07,8.00E-03,5.04E+00
6.40E-07,4.00E-03,4.96E+00
6.42E-07,4.00E-03,4.88E+00
6.44E-07,4.00E-03,5.04E+00
6.46E-07,4.00E-03,4.96E+00
6.48E-07,8.00E-03,5.04E+00
6.50E-07,4.00E-03,4.96E+00
6.52E-07,0.00E00,4.88E+00
6.54E-07,0.00E00,5.04E+00
6.56E-07,0.00E00,4.96E+00
6.58E-07,0.00E00,5.04E+00
6.60E-07,-4.00E-03,4.96E+00
6.62E-07,-4.00E-03,4.96E+00
6.64E-07,-4.00E-03,4.96E+00
6.66E-07,-4.00E-03,4.96E+00
6.68E-07,0.00E00,5.04E+00
6.70E-07,-4.00E-03,4.96E+00
6.72E-07,-8.00E-03,4.88E+00
6.74E-07,-4.00E-03,4.96E+00
6.76E-07,0.00E00,4.96E+00
6.78E-07,4.00E-03,5.04E+00
6.80E-07,-4.00E-03,4.96E+00
6.82E-07,0.00E00,4.96E+00
6.84E-07,4.00E-03,5.04E+00
6.86E-07,4.00E-03,4.96E+00
6.88E-07,4.00E-03,5.04E+00
6.90E-07,-4.00E-03,4.96E+00
6.92E-07,0.00E00,4.96E+00
6.94E-07,-4.00E-03,5.04E+00
6.96E-07,0.00E00,4.96E+00
6.98E-07,0.00E00,5.04E+00
7.00E-07,-4.00E-03,4.96E+00
7.02E-07,-4.00E-03,4.96E+00
7.04E-07,-4.00E-03,5.04E+00
7.06E-07,0.00E00,4.96E+00
7.08E-07,0.00E00,5.04E+00
7.10E-07,-4.00E-03,4.80E+00
7.12E-07,-4.00E-03,4.40E+00
7.14E-07,0.00E00,4.08E+00
7.16E-07,0.00E00,3.60E+00
7.18E-07,4.00E-03,3.28E+00
7.20E-07,0.00E00,2.72E+00
7.22E-07,4.00E-03,2.32E+00
7.24E-07,1.20E-02,2.00E+00
7.26E-07,1.60E-02,1.68E+00
7.28E-07,1.60E-02,1.36E+00
7.30E-07,4.00E-03,1.04E+00
7.32E-07,-8.00E-03,9.60E-01
7.34E-07,-1.20E-02,8.00E-01
7.36E-07,-1.20E-02,6.40E-01
7.38E-07,-8.00E-03,4.80E-01
7.40E-07,-8.00E-03,3.20E-01
7.42E-07,-8.00E-03,1.60E-01
7.44E-07,-1.20E-02,8.00E-02
7.46E-07,-8.00E-03,8.00E-02
7.48E-07,0.00E00,0.00E00
7.50E-07,-4.00E-03,0.00E00
7.52E-07,0.00E00,-8.00E-02
7.54E-07,4.00E-03,-8.00E-02
7.56E-07,4.00E-03,-8.00E-02
7.58E-07,1.20E-02,-8.00E-02
7.60E-07,4.00E-03,-8.00E-02
7.62E-07,0.00E00,-8.00E-02
7.64E-07,-4.00E-03,-1.60E-01
7.66E-07,-8.00E-03,-1.60E-01
7.68E-07,-4.00E-03,-1.60E-01
7.70E-07,-4.00E-03,-8.00E-02
7.72E-07,-1.20E-02,-1.60E-01
7.74E-07,-1.20E-02,-1.60E-01
7.76E-07,-1.20E-02,-1.60E-01
7.78E-07,-4.00E-03,-1.60E-01
7.80E-07,-4.00E-03,-1.60E-01
7.82E-07,0.00E00,-2.40E-01
7.84E-07,4.00E-03,-1.60E-01
7.86E-07,4.00E-03,-1.60E-01
7.88E-07,1.20E-02,-1.60E-01
7.90E-07,1.20E-02,-1.60E-01
7.92E-07,4.00E-03,-1.60E-01
7.94E-07,4.00E-03,-1.60E-01
7.96E-07,0.00E00,-1.60E-01
7.98E-07,4.00E-03,-1.60E-01
8.00E-07,-4.00E-03,-8.00E-02
8.02E-07,0.00E00,-1.60E-01
8.04E-07,-8.00E-03,-1.60E-01
8.06E-07,-8.00E-03,-1.60E-01
8.08E-07,-4.00E-03,-1.60E-01
8.10E-07,-4.00E-03,-8.00E-02
8.12E-07,0.00E00,-2.40E-01
8.14E-07,0.00E00,-1.60E-01
8.16E-07,0.00E00,-1.60E-01
8.18E-07,8.00E-03,-8.00E-02
8.20E-07,4.00E-03,-8.00E-02
8.22E-07,4.00E-03,-8.00E-02
8.24E-07,4.00E-03,-1.60E-01
8.26E-07,0.00E00,-8.00E-02
8.28E-07,0.00E00,-1.60E-01
8.30E-07,0.00E00,-8.00E-02
8.32E-07,-4.00E-03,-1.60E-01
8.34E-07,-4.00E-03,-1.60E-01
8.36E-07,-8.00E-03,-1.60E-01
8.38E-07,0.00E00,-1.60E-01
8.40E-07,-4.00E-03,-8.00E-02
8.42E-07,-4.00E-03,-2.40E-01
8.44E-07,-4.00E-03,-1.60E-01
8.46E-07,-4.00E-03,-1.60E-01
8.48E-07,0.00E00,-1.60E-01
8.50E-07,0.00E00,-8.00E-02
8.52E-07,4.00E-03,-1.60E-01
8.54E-07,4.00E-03,-1.60E-01
8.56E-07,4.00E-03,-1.60E-01
8.58E-07,4.00E-03,-1.60E-01
8.60E-07,0.00E00,-1.60E-01
8.62E-07,0.00E00,-1.60E-01
8.64E-07,0.00E00,-1.60E-01
8.66E-07,-4.00E-03,-1.60E-01
8.68E-07,0.00E00,-1.60E-01
8.70E-07,-4.00E-03,-1.60E-01
8.72E-07,-4.00E-03,-1.60E-01
8.74E-07,0.00E00,-1.60E-01
8.76E-07,-4.00E-03,-1.60E-01
8.78E-07,0.00E00,-1.60E-01
8.80E-07,-4.00E-03,-8.00E-02
8.82E-07,4.00E-03,-2.40E-01
8.84E-07,4.00E-03,-1.60E-01
8.86E-07,4.00E-03,-8.00E-02
8.88E-07,4.00E-03,-1.60E-01
8.90E-07,0.00E00,-8.00E-02
8.92E-07,0.00E00,-8.00E-02
8.94E-07,0.00E00,-1.60E-01
8.96E-07,0.00E00,-8.00E-02
8.98E-07,0.00E00,-8.00E-02
9.00E-07,-4.00E-03,-8.00E-02
9.02E-07,-4.00E-03,-1.60E-01
9.04E-07,0.00E00,-1.60E-01
9.06E-07,-4.00E-03,-8.00E-02
9.08E-07,0.00E00,-1.60E-01
9.10E-07,-4.00E-03,-8.00E-02
9.12E-07,-4.00E-03,-2.40E-01
9.14E-07,0.00E00,-1.60E-01
9.16E-07,-4.00E-03,-1.60E-01
9.18E-07,0.00E00,-8.00E-02
9.20E-07,-4.00E-03,-8.00E-02
9.22E-07,0.00E00,-1.60E-01
9.24E-07,0.00E00,-1.60E-01
9.26E-07,0.00E00,-1.60E-01
9.28E-07,0.00E00,-1.60E-01
9.30E-07,-4.00E-03,-1.60E-01
9.32E-07,-4.00E-03,-1.60E-01
9.34E-07,-4.00E-03,-1.60E-01
9.36E-07,-4.00E-03,-8.00E-02
9.38E-07,0.00E00,-1.60E-01
9.40E-07,-4.00E-03,-8.00E-02
9.42E-07,-4.00E-03,-1.60E-01
9.44E-07,0.00E00,-1.60E-01
9.46E-07,0.00E00,-1.60E-01
9.48E-07,0.00E00,-8.00E-02
9.50E-07,-4.00E-03,-8.00E-02
9.52E-07,0.00E00,-1.60E-01
9.54E-07,0.00E00,-1.60E-01
9.56E-07,4.00E-03,-8.00E-02
9.58E-07,4.00E-03,-1.60E-01
9.60E-07,-4.00E-03,-1.60E-01
9.62E-07,-4.00E-03,-1.60E-01
9.64E-07,-4.00E-03,-1.60E-01
9.66E-07,0.00E00,-1.60E-01
9.68E-07,0.00E00,-1.60E-01
9.70E-07,-4.00E-03,0.00E00
9.72E-07,-4.00E-03,1.60E-01
9.74E-07,-4.00E-03,4.80E-01
9.76E-07,0.00E00,8.00E-01
9.78E-07,4.00E-03,1.20E+00
9.80E-07,-4.00E-03,1.60E+00
9.82E-07,-4.00E-03,2.00E+00
9.84E-07,-1.20E-02,2.32E+00
9.86E-07,-1.20E-02,2.56E+00
9.88E-07,-8.00E-03,2.88E+00
9.90E-07,-4.00E-03,3.04E+00
9.92E-07,0.00E00,3.20E+00
9.94E-07,4.00E-03,3.36E+00
9.96E-07,4.00E-03,3.60E+00
9.98E-07,8.00E-03,3.84E+00
1.00E-06,4.00E-03,3.84E+00
1.00E-06,0.00E00,3.92E+00
1.00E-06,4.00E-03,4.08E+00
1.01E-06,4.00E-03,4.16E+00
1.01E-06,8.00E-03,4.24E+00
1.01E-06,4.00E-03,4.32E+00
1.01E-06,-4.00E-03,4.32E+00
1.01E-06,-8.00E-03,4.40E+00
1.02E-06,-4.00E-03,4.48E+00
1.02E-06,1.20E-02,4.56E+00
1.02E-06,2.00E-02,4.48E+00
1.02E-06,3.60E-02,4.56E+00
1.02E-06,6.00E-02,4.64E+00
1.03E-06,8.40E-02,4.64E+00
1.03E-06,1.04E-01,4.72E+00
1.03E-06,1.24E-01,4.80E+00
1.03E-06,1.36E-01,4.72E+00
1.03E-06,1.40E-01,4.80E+00
1.04E-06,1.36E-01,4.80E+00
1.04E-06,1.24E-01,4.88E+00
1.04E-06,1.00E-01,4.80E+00
1.04E-06,5.60E-02,4.80E+00
1.04E-06,1.20E-02,4.88E+00
1.05E-06,-3.60E-02,4.88E+00
1.05E-06,-7.60E-02,4.96E+00
1.05E-06,-1.20E-01,4.88E+00
1.05E-06,-1.64E-01,4.88E+00
1.05E-06,-1.88E-01,4.96E+00
1.06E-06,-2.00E-01,4.88E+00
1.06E-06,-2.00E-01,4.96E+00
1.06E-06,-1.76E-01,4.96E+00
1.06E-06,-1.36E-01,4.88E+00
1.06E-06,-8.40E-02,4.96E+00
1.07E-06,-8.00E-03,4.96E+00
1.07E-06,5.60E-02,4.96E+00
1.07E-06,1.12E-01,4.96E+00
1.07E-06,1.52E-01,4.80E+00
1.07E-06,1.76E-01,4.96E+00
1.08E-06,1.88E-01,4.88E+00
1.08E-06,1.80E-01,5.04E+00
1.08E-06,1.68E-01,4.96E+00
1.08E-06,1.40E-01,4.88E+00
1.08E-06,1.04E-01,4.96E+00
1.09E-06,6.00E-02,4.96E+00
1.09E-06,3.20E-02,5.04E+00
1.09E-06,-4.00E-03,4.96E+00
1.09E-06,-3.60E-02,4.96E+00
1.09E-06,-6.40E-02,5.04E+00
1.10E-06,-8.40E-02,4.96E+00
1.10E-06,-1.00E-01,5.04E+00
1.10E-06,-1.12E-01,4.96E+00
1.10E-06,-1.16E-01,4.88E+00
1.10E-06,-1.12E-01,5.04E+00
1.11E-06,-1.04E-01,4.96E+00
1.11E-06,-8.40E-02,5.04E+00
1.11E-06,-6.40E-02,4.96E+00
1.11E-06,-5.20E-02,4.96E+00
1.11E-06,-4.00E-02,5.04E+00
1.12E-06,-2.80E-02,4.96E+00
1.12E-06,-1.60E-02,5.04E+00
1.12E-06,-1.20E-02,4.96E+00
1.12E-06,-8.00E-03,4.96E+00
1.12E-06,-4.00E-03,5.04E+00
1.13E-06,-4.00E-03,4.96E+00
1.13E-06,4.00E-03,5.04E+00
1.13E-06,4.00E-03,4.96E+00
1.13E-06,8.00E-03,4.88E+00
1.13E-06,4.00E-03,5.04E+00
1.14E-06,4.00E-03,4.96E+00
1.14E-06,8.00E-03,5.04E+00
1.14E-06,4.00E-03,4.96E+00
1.14E-06,4.00E-03,4.88E+00
1.14E-06,4.00E-03,5.04E+00
1.15E-06,4.00E-03,4.96E+00
1.15E-06,4.00E-03,5.04E+00
1.15E-06,4.00E-03,4.96E+00
1.15E-06,0.00E00,4.88E+00
1.15E-06,0.00E00,4.96E+00
1.16E-06,0.00E00,4.96E+00
1.16E-06,0.00E00,5.04E+00
1.16E-06,-4.00E-03,4.96E+00
1.16E-06,-4.00E-03,4.88E+00
1.16E-06,0.00E00,5.04E+00
1.17E-06,-4.00E-03,4.96E+00
1.17E-06,0.00E00,5.04E+00
1.17E-06,-4.00E-03,4.96E+00
1.17E-06,-4.00E-03,4.88E+00
1.17E-06,0.00E00,5.04E+00
1.18E-06,0.00E00,4.96E+00
1.18E-06,4.00E-03,5.04E+00
1.18E-06,0.00E00,4.96E+00
1.18E-06,0.00E00,4.88E+00
1.18E-06,4.00E-03,5.04E+00
1.19E-06,0.00E00,4.96E+00
1.19E-06,4.00E-03,5.04E+00
1.19E-06,-4.00E-03,4.96E+00
1.19E-06,-4.00E-03,4.96E+00
1.19E-06,-4.00E-03,5.04E+00
1.20E-06,0.00E00,4.96E+00
1.20E-06,0.00E00,5.04E+00
1.20E-06,-4.00E-03,4.96E+00
1.20E-06,-4.00E-03,4.96E+00
1.20E-06,0.00E00,5.04E+00
1.21E-06,0.00E00,4.96E+00
1.21E-06,4.00E-03,5.04E+00
1.21E-06,-4.00E-03,4.80E+00
1.21E-06,-4.00E-03,4.40E+00
1.21E-06,0.00E00,4.08E+00
1.22E-06,4.00E-03,3.60E+00
1.22E-06,4.00E-03,3.28E+00
1.22E-06,0.00E00,2.72E+00
1.22E-06,4.00E-03,2.32E+00
1.22E-06,1.20E-02,1.92E+00
1.23E-06,2.00E-02,1.60E+00
1.23E-06,1.60E-02,1.36E+00
1.23E-06,4.00E-03,1.04E+00
1.23E-06,-1.20E-02,9.60E-01
1.23E-06,-1.20E-02,8.00E-01
1.24E-06,-1.20E-02,5.60E-01
1.24E-06,-8.00E-03,4.80E-01
1.24E-06,-8.00E-03,3.20E-01
1.24E-06,-8.00E-03,1.60E-01
1.24E-06,-8.00E-03,8.00E-02
1.25E-06,-8.00E-03,8.00E-02
1.25E-06,0.00E00,0.00E00
1.25E-06,-4.00E-03,0.00E00
1.25E-06,0.00E00,-8.00E-02
1.25E-06,4.00E-03,-8.00E-02
1.26E-06,8.00E-03,-8.00E-02
1.26E-06,1.20E-02,-8.00E-02
1.26E-06,4.00E-03,-8.00E-02
1.26E-06,0.00E00,-8.00E-02
1.26E-06,-4.00E-03,-1.60E-01
1.27E-06,-8.00E-03,-1.60E-01
1.27E-06,-4.00E-03,-1.60E-01
1.27E-06,-4.00E-03,-1.60E-01
1.27E-06,-1.20E-02,-1.60E-01
1.27E-06,-1.20E-02,-1.60E-01
1.28E-06,-8.00E-03,-1.60E-01
1.28E-06,-4.00E-03,-1.60E-01
1.28E-06,-4.00E-03,-2.40E-01
1.28E-06,0.00E00,-2.40E-01
1.28E-06,4.00E-03,-1.60E-01
1.29E-06,4.00E-03,-1.60E-01
1.29E-06,1.20E-02,-1.60E-01
1.29E-06,1.20E-02,-1.60E-01
1.29E-06,8.00E-03,-1.60E-01
1.29E-06,0.00E00,-1.60E-01
1.30E-06,0.00E00,-1.60E-01
1.30E-06,0.00E00,-1.60E-01
1.30E-06,-4.00E-03,-1.60E-01
1.30E-06,-4.00E-03,-1.60E-01
1.30E-06,-8.00E-03,-8.00E-02
1.31E-06,-8.00E-03,-8.00E-02
1.31E-06,0.00E00,-1.60E-01
1.31E-06,-4.00E-03,-8.00E-02
1.31E-06,0.00E00,-2.40E-01
1.31E-06,0.00E00,-1.60E-01
1.32E-06,4.00E-03,-1.60E-01
1.32E-06,8.00E-03,-8.00E-02
1.32E-06,4.00E-03,-8.00E-02
1.32E-06,4.00E-03,-8.00E-02
1.32E-06,4.00E-03,-1.60E-01
1.33E-06,-4.00E-03,-8.00E-02
1.33E-06,0.00E00,-1.60E-01
1.33E-06,0.00E00,-8.00E-02
1.33E-06,0.00E00,-1.60E-01
1.33E-06,-8.00E-03,-1.60E-01
1.34E-06,-8.00E-03,-1.60E-01
1.34E-06,-4.00E-03,-1.60E-01
1.34E-06,-4.00E-03,-2.40E-01
1.34E-06,-4.00E-03,-2.40E-01
1.34E-06,-4.00E-03,-1.60E-01
1.35E-06,-4.00E-03,-1.60E-01
1.35E-06,0.00E00,-1.60E-01
1.35E-06,4.00E-03,-1.60E-01
1.35E-06,0.00E00,-1.60E-01
1.35E-06,4.00E-03,-8.00E-02
1.36E-06,4.00E-03,-1.60E-01
1.36E-06,4.00E-03,-1.60E-01
1.36E-06,0.00E00,-8.00E-02
1.36E-06,0.00E00,-2.40E-01
1.36E-06,0.00E00,-1.60E-01
1.37E-06,-8.00E-03,-1.60E-01
1.37E-06,0.00E00,-1.60E-01
1.37E-06,-4.00E-03,-8.00E-02
1.37E-06,-4.00E-03,-1.60E-01
1.37E-06,-4.00E-03,-1.60E-01
1.38E-06,-4.00E-03,-8.00E-02
1.38E-06,0.00E00,-1.60E-01
1.38E-06,-4.00E-03,-8.00E-02
1.38E-06,0.00E00,-1.60E-01
1.38E-06,4.00E-03,-1.60E-01
1.39E-06,4.00E-03,-1.60E-01
1.39E-06,4.00E-03,-8.00E-02
1.39E-06,0.00E00,-8.00E-02
1.39E-06,0.00E00,-8.00E-02
1.39E-06,4.00E-03,-8.00E-02
1.40E-06,-4.00E-03,-8.00E-02
1.40E-06,0.00E00,-8.00E-02
1.40E-06,-4.00E-03,-8.00E-02
1.40E-06,0.00E00,-1.60E-01
1.40E-06,-4.00E-03,-8.00E-02
1.41E-06,-4.00E-03,-1.60E-01
1.41E-06,0.00E00,-1.60E-01
1.41E-06,-4.00E-03,-8.00E-02
1.41E-06,0.00E00,-2.40E-01
1.41E-06,0.00E00,-1.60E-01
1.42E-06,-4.00E-03,-1.60E-01
1.42E-06,0.00E00,-8.00E-02
1.42E-06,-4.00E-03,-8.00E-02
1.42E-06,0.00E00,-1.60E-01
1.42E-06,0.00E00,-1.60E-01
1.43E-06,0.00E00,-1.60E-01
1.43E-06,0.00E00,-1.60E-01
1.43E-06,-4.00E-03,-1.60E-01
1.43E-06,-4.00E-03,-1.60E-01
1.43E-06,0.00E00,-1.60E-01
1.44E-06,-4.00E-03,-1.60E-01
1.44E-06,0.00E00,-1.60E-01
1.44E-06,-4.00E-03,-1.60E-01
1.44E-06,0.00E00,-2.40E-01
1.44E-06,-4.00E-03,-1.60E-01
1.45E-06,-4.00E-03,-1.60E-01
1.45E-06,4.00E-03,-8.00E-02
1.45E-06,0.00E00,-1.60E-01
1.45E-06,0.00E00,-1.60E-01
1.45E-06,0.00E00,-1.60E-01
1.46E-06,4.00E-03,-8.00E-02
1.46E-06,0.00E00,-1.60E-01
1.46E-06,-4.00E-03,-8.00E-02
1.46E-06,-4.00E-03,-2.40E-01
1.46E-06,0.00E00,-1.60E-01
1.47E-06,-4.00E-03,-1.60E-01
1.47E-06,0.00E00,-1.60E-01
1.47E-06,-4.00E-03,0.00E00
1.47E-06,-4.00E-03,1.60E-01
1.47E-06,0.00E00,4.80E-01
1.48E-06,0.00E00,8.00E-01
1.48E-06,4.00E-03,1.20E+00
1.48E-06,-4.00E-03,1.52E+00
1.48E-06,-8.00E-03,2.00E+00
1.48E-06,-1.20E-02,2.32E+00
1.49E-06,-1.20E-02,2.56E+00
1.49E-06,-8.00E-03,2.80E+00
1.49E-06,-8.00E-03,3.04E+00
1.49E-06,0.00E00,3.20E+00
1.49E-06,4.00E-03,3.36E+00
1.50E-06,4.00E-03,3.60E+00
1.50E-06,8.00E-03,3.76E+00
1.50E-06,4.00E-03,3.84E+00
1.50E-06,0.00E00,3.92E+00
1.50E-06,4.00E-03,4.08E+00
1.51E-06,4.00E-03,4.16E+00
1.51E-06,8.00E-03,4.32E+00
1.51E-06,4.00E-03,4.32E+00
1.51E-06,-4.00E-03,4.32E+00
1.51E-06,-8.00E-03,4.40E+00
1.52E-06,-4.00E-03,4.48E+00
1.52E-06,1.20E-02,4.56E+00
1.52E-06,2.00E-02,4.48E+00
1.52E-06,3.60E-02,4.56E+00
1.52E-06,5.60E-02,4.64E+00
1.53E-06,8.40E-02,4.64E+00
1.53E-06,1.04E-01,4.72E+00
1.53E-06,1.24E-01,4.80E+00
1.53E-06,1.36E-01,4.64E+00
1.53E-06,1.40E-01,4.80E+00
1.54E-06,1.36E-01,4.80E+00
1.54E-06,1.24E-01,4.88E+00
1.54E-06,1.00E-01,4.80E+00
1.54E-06,5.60E-02,4.80E+00
1.54E-06,8.00E-03,4.96E+00
1.55E-06,-4.00E-02,4.88E+00
1.55E-06,-7.60E-02,4.96E+00
1.55E-06,-1.20E-01,4.88E+00
1.55E-06,-1.64E-01,4.88E+00
1.55E-06,-1.84E-01,4.88E+00
1.56E-06,-2.00E-01,4.96E+00
1.56E-06,-2.00E-01,4.96E+00
1.56E-06,-1.80E-01,4.96E+00
1.56E-06,-1.36E-01,4.88E+00
1.56E-06,-8.00E-02,4.96E+00
1.57E-06,-8.00E-03,4.96E+00
1.57E-06,5.60E-02,4.96E+00
1.57E-06,1.08E-01,4.96E+00
1.57E-06,1.52E-01,4.88E+00
1.57E-06,1.76E-01,4.96E+00
1.58E-06,1.88E-01,4.96E+00
1.58E-06,1.84E-01,4.96E+00
1.58E-06,1.72E-01,4.96E+00
1.58E-06,1.40E-01,4.88E+00
1.58E-06,1.04E-01,4.96E+00
1.59E-06,6.00E-02,4.96E+00
1.59E-06,3.20E-02,5.04E+00
1.59E-06,-4.00E-03,4.96E+00
1.59E-06,-4.00E-02,4.96E+00
1.59E-06,-6.00E-02,4.96E+00
1.60E-06,-8.80E-02,4.96E+00
1.60E-06,-1.00E-01,5.04E+00
1.60E-06,-1.12E-01,4.96E+00
1.60E-06,-1.16E-01,4.88E+00
1.60E-06,-1.12E-01,5.04E+00
1.61E-06,-1.04E-01,4.96E+00
1.61E-06,-8.40E-02,5.04E+00
1.61E-06,-6.40E-02,5.04E+00
1.61E-06,-5.20E-02,4.96E+00
