,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
2.19200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.19280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.19360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.19440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.19520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.19600e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.19680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.19760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.19840e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.19920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20080e-02,3.04e+00,9.20e+00,2.80e+00,9.60e+00, 
2.20160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20240e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
2.20320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20480e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20560e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.20880e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
2.20960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21280e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21520e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21680e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.21760e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21840e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.21920e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22080e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22160e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.22240e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22400e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22480e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.22560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22800e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.22960e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
2.23040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23200e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.23280e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.23360e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23680e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23760e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.23840e-02,3.04e+00,9.20e+00,2.80e+00,9.20e+00, 
2.23920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24080e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.24160e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24400e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24560e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.24640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.24880e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
2.24960e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25120e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.25200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25440e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.25520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.25680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.25920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26000e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.26080e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.26160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.26240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26640e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.26800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.26960e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.27040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27760e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.27840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.27920e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.28000e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.28160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28240e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.28320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28720e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.28800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.28960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.29040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.29120e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.29200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.29280e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.29360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.29440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.29520e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.29600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.29680e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.29760e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.29840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.29920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30160e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.30240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30480e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30720e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.30960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31520e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31680e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31760e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
2.31840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.31920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32000e-02,2.96e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32240e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.32320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32480e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.32560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32640e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
2.32720e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.32960e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33040e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33440e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33680e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.33920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34160e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
2.34240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34400e-02,3.04e+00,9.20e+00,2.80e+00,9.60e+00, 
2.34480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34560e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34720e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.34880e-02,4.80e-01,9.20e+00,4.00e-01,9.20e+00, 
2.34960e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35760e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.35840e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.35920e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.36000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.36080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.36160e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.36240e-02,-8.00e-02,9.40e+00,0.00e+00,9.20e+00, 
2.36320e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.36400e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.36480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.36560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.36640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.36720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.36800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.36880e-02,0.00e+00,9.40e+00,-2.00e-01,9.60e+00, 
2.36960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.37040e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
2.37120e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.37200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.37280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.37360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.37440e-02,-4.00e-02,9.40e+00,-2.00e-01,9.60e+00, 
2.37520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.37600e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.37680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.37760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.37840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.37920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38240e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.38320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.38640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38800e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.38880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.38960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.39040e-02,0.00e+00,9.20e+00,0.00e+00,9.60e+00, 
2.39120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.39200e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.39280e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.39360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.39440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.39520e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.39600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.39680e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.39760e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.39840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.39920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40080e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.40160e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40640e-02,2.96e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40720e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.40800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.40960e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.41040e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.41120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41200e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41600e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.41920e-02,3.00e+00,9.20e+00,2.80e+00,9.60e+00, 
2.42000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42080e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42160e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42240e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
2.42320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42560e-02,3.04e+00,9.00e+00,3.00e+00,9.60e+00, 
2.42640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42800e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.42960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43520e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.43600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43680e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.43920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44080e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44160e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44240e-02,3.04e+00,9.20e+00,2.80e+00,9.20e+00, 
2.44320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44400e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.44880e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
2.44960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45360e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.45440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45520e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45760e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.45920e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46080e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46320e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
2.46400e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.46480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46800e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.46880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.46960e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47280e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.47360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47600e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.47760e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.47840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
